: regsubcomp and regsubexec tests 2008-02-14

E/	/[az]/X/gg		abc.xyz			EFLAGS
E/	/[az]/X/1g2		abc.xyz			EFLAGS
E/	/[az]/X/X		abc.xyz			EFLAGS
E/	/([az])/\2/		abc.xyz			ESUBREG

E/t	/[az]/X/g		abc.xyz			Xbc.xyX
E/t	/[az]/X/		abc.xyz			Xbc.xyz
E/t	/[az]/X			abc.xyz			EDELIM
E/t	/[az]/			abc.xyz			EDELIM
E/t	/[az]			abc.xyz			EDELIM

Eqt	/[az]/			abc.xyz			(0,1)
Eqt	/[az]			abc.xyz			EDELIM
Eqt	/[abcxyz]*/		abc/xyz			(0,3)
Eqt	/[abcxyz]*		abc/xyz			EDELIM
Eqt	/[abc/xyz]*/		abc/xyz			(0,7)
Eqt	/[abc/xyz]*		abc/xyz			EDELIM

E/	/[az]/X/g		abc.xyz			Xbc.xyX
E/	/[az]/X/		abc.xyz			Xbc.xyz
E/	/[az]/X			abc.xyz			Xbc.xyz
E/	/[az]/			abc.xyz			bc.xyz
E/	/[az]			abc.xyz			bc.xyz

Eq	/[az]/			abc.xyz			(0,1)
Eq	/[az]			abc.xyz			(0,1)
Eq	/[abcxyz]*/		abc/xyz			(0,3)
Eq	/[abcxyz]*		abc/xyz			(0,3)
Eq	/[abc/xyz]*/		abc/xyz			(0,7)
Eq	/[abc/xyz]*		abc/xyz			(0,7)

E/$	\\[az]\\X\\		abc.xyz			EDELIM
E/$	\n[az]\nX\n		abc.xyz			EDELIM
E/$	\r[az]\rX\r		abc.xyz			EDELIM
E/$	\t[az]\tX\t		abc.xyz			Xbc.xyz

Eq$	\\[az]\\		abc.xyz			EDELIM
Eq$	\n[az]\n		abc.xyz			EDELIM
Eq$	\r[az]\r		abc.xyz			EDELIM
Eq$	\t[az]\t		abc.xyz			(0,1)

E/	/[az]/X/g		abc.xyz			Xbc.xyX
E/	/[az]/X/l		abc.xyz			xbc.xyz
E/	/[az]/x/l		abc.xyz			xbc.xyz
E/	/[az]/X/gl		abc.xyz			xbc.xyx
E/	/[az]/x/gl		abc.xyz			xbc.xyx
E/	/[az]/X/p		abc.xyz			Xbc.xyz
E/	/[az]/X/s		abc.xyz			Xbc.xyz
E/	/[az]/X/u		abc.xyz			Xbc.xyz
E/	/[az]/x/u		abc.xyz			Xbc.xyz
E/	/[az]/X/gu		abc.xyz			Xbc.xyX
E/	/[az]/x/gu		abc.xyz			Xbc.xyX
E/	/[az]/X/w		abc.xyz			Xbc.xyz
E/	/[az]/X/wXXXX		abc.xyz			Xbc.xyz

E/	/[az]/X/		abc.xyz			Xbc.xyz
