: strmatch and strgrpmatch tests 2010-11-22

# shell patterns

S	?.c		axc			NOMATCH
S	?.c		a.c			(0,3)
S	a*.c		ab.c			(0,4)
S	*.c		a.c			(0,3)
S	?*.c		a.c			(0,3)
S	test?		testy			(0,5)
S	test*		test			(0,4)
S	tes*t		test			(0,4)
S	*test		test			(0,4)
S	t*s*t		test			(0,4)
S	t*s*t		tesseract		(0,9)
S	t?s?		test			(0,4)
S	?s*t		psyot			(0,5)
S	[a-z]s*t	asset			(0,5)
S	s[!gh]t		set			(0,3)
S	t[a-ce]st	test			(0,4)
S	tea[ea-c]up	teacup			(0,6)
S	[a-fh-z]*	jack			(0,4)
S	\i\**		i*hello			(0,7)
S	[a-z\\]		\			(0,1)
S	[a-z%_]		b			(0,1)
S	[\]		\			NOMATCH
Sv	[\]		\			NOMATCH
Sv	[\]		[\]			(0,3)
S	[\\]		\			(0,1)
Sv	[\\\\]		\\			(0,1)
S	[\]]		]			(0,1)
Sv	[\]]		]			(0,1)
S	\i?*		itch			(0,4)
S	\i?*		it			(0,2)
S	?*?*?t		test			(0,4)
S	?*?*?*?*	test			(0,4)
S	*\]*\**\?*\[	]this*is?atest[		(0,15)
S	[a-\\]*		at			(0,2)
S	[a-d\\-/]	c			(0,1)
S	*t?l*his	bright-land-hip-and-his	(0,23)
S	test		test			(0,4)
S	\		test			NOMATCH
S	tes\		test			NOMATCH
S	t*s*t		texxeract		NOMATCH
S	t?st		tst			NOMATCH
S	test?		test			NOMATCH
S	s[!e]t		set			NOMATCH
S	s[^e]t		set			NOMATCH
S	[a-]*		atest			(0,5)
S	[a-fh-z]	jack			(0,1)
S	?*?*?t*?	test			NOMATCH
S	*?????		test			NOMATCH
S	*\		test			NOMATCH
S	*?*?t?		test			NOMATCH
S	t?		t			NOMATCH
S	??*t		step			NOMATCH
S	\[*		[abc			(0,4)
S	[*		[abc			NOMATCH

# ignore case

Si	[a-z][0-9]		AZ90az90		(1,3)
Si	aBrAcAdAbRa		AbRaCaDaBrA		(0,11)
Si	aBrAc			1ABRA2abra3abrac	(11,16)
Si	[a-z][0-9]		AZ90az90		(1,3)
Si	[[:upper:]][[:lower:]]	aBCde			(0,2)

Ki	b*(a)B*(A)		AaBaAbAa		(2,8)(3,5)(6,8)
Ki	*(Ab|cD)		aBcD			(0,4)(0,4)
Ki	+([[=Z=]])		azZa			(1,3)(1,3)

# anchored shell patterns

Sa	test		test			(0,4)
Sa	test		ttest			NOMATCH
Sa	test		testt			NOMATCH
Sa	test		ttestt			NOMATCH
Sl	test		test			(0,4)
Sl	test		ttest			NOMATCH
Sl	test		testt			(0,4)
Sl	test		ttestt			NOMATCH
Sr	test		test			(0,4)
Sr	test		ttest			(1,5)
Sr	test		testt			NOMATCH
Sr	test		ttestt			NOMATCH

# shell anomolies

S	[b-n-y]		acz			(1,2)
S	[y-b]		zya			(1,2)
S	[y-b]		zba			(1,2)
S	[y-b]		zxa			NOMATCH
S	[a-e]*[!t	eel			NOMATCH
S	[\		test			NOMATCH
S	\t[est		test			NOMATCH
S	?*[]		hello			NOMATCH
S	[]		]			NOMATCH
S	[\[-\]		[			NOMATCH
Sv	[\[-\]		[			NOMATCH
S	[\[-\]]		[			(0,1)
S	[\[-\]]		]			(0,1)
S	[\[\]]		[			(0,1)
S	[\[\]]		]			(0,1)
S	[]]		]			(0,1)
S	[[]		[			(0,1)
