: converted from the pcre testdata/testinput2 2010-06-20

E	abc	abc	(0,3)
E	SAME	defabc	(3,6)
E$	SAME	\\Aabc	(2,5)
E$	SAME	\\Adefabc	(5,8)
E$	SAME	ABC	NOMATCH
E	^abc	abc	(0,3)
E$	SAME	\\Aabc	NOMATCH
E$	SAME	defabc	NOMATCH
E$	SAME	\\Adefabc	NOMATCH
E	^abc$	abc	(0,3)
E$	SAME	def\nabc	NOMATCH
E$	(?X)ab\\gdef	NULL	BADESC
E	x{5,4}	NULL	BADBR
E	z{1073741823}	NULL	BADBR
E	[abcd	NULL	EBRACK
E$v	[\\B]	B	(0,1)
E$xv	[\\B]	B	(0,1)
E	[z-a]	NULL	ERANGE
Eu	^*	NULL	(0,0)
E	(abc	NULL	EPAREN
E	(?# abc	NULL	EPAREN
E	(?z)abc	NULL	BADRPT
E	cat|dog|elephant	this sentence eventually mentions a cat	(36,39)
E	SAME	this sentences rambles on and on for a while and then reaches elephant	(62,70)
E	cat|dog|elephant	this sentence eventually mentions a cat	(36,39)
E	SAME	this sentences rambles on and on for a while and then reaches elephant	(62,70)
Ei	cat|dog|elephant	this sentence eventually mentions a CAT cat	(36,39)
Ei	SAME	this sentences rambles on and on for a while to elephant ElePhant	(48,56)
E$	(ab\\2)	NULL	ESUBREG
E	{4,5}abc	NULL	BADRPT
E$	(a)(b)(c)\\2	abcb	(0,4)(0,1)(1,2)(2,3)
E$	SAME	\\O0abcb	(3,7)(3,4)(4,5)(5,6)
E$	SAME	\\O3abcb	(3,7)(3,4)(4,5)(5,6)
E$	SAME	\\O6abcb	(3,7)(3,4)(4,5)(5,6)
E$	SAME	\\O9abcb	(3,7)(3,4)(4,5)(5,6)
E$	SAME	\\O12abcb	(4,8)(4,5)(5,6)(6,7)
E$	(a)bc|(a)(b)\\2	abc	(0,3)(0,1)
E$	SAME	\\O0abc	(3,6)(3,4)
E$	SAME	\\O3abc	(3,6)(3,4)
E$	SAME	\\O6abc	(3,6)(3,4)
E$	SAME	aba	(0,3)(?,?)(0,1)(1,2)
E$	SAME	\\O0aba	(3,6)(?,?)(3,4)(4,5)
E$	SAME	\\O3aba	(3,6)(?,?)(3,4)(4,5)
E$	SAME	\\O6aba	(3,6)(?,?)(3,4)(4,5)
E$	SAME	\\O9aba	(3,6)(?,?)(3,4)(4,5)
E$	SAME	\\O12aba	(4,7)(?,?)(4,5)(5,6)

E	abc$	abc	(0,3)
E$	SAME	abc\n	NOMATCH
E$n	SAME	abc\n	(0,3)
E$	SAME	abc\ndef	NOMATCH
E$	(a)(b)(c)(d)(e)\\6	NULL	ESUBREG
E	the quick brown fox	the quick brown fox	(0,19)
E	SAME	this is a line with the quick brown fox	(20,39)
Ea	the quick brown fox	the quick brown fox	(0,19)
Ea	SAME	this is a line with the quick brown fox	NOMATCH
E	ab(?z)cd	NULL	BADRPT
E	^abc|def	abcdef	(0,3)
E$	SAME	abcdef\\B	(0,3)
E	.*((abc)$|(def))	defabc	(0,6)(3,6)(3,6)
E$	SAME	\\Zdefabc	(0,8)(5,8)(5,8)
E	abc	abc	(0,3)
E	^abc|def	abcdef	(0,3)
E$	SAME	abcdef\\B	(0,3)
E	.*((abc)$|(def))	defabc	(0,6)(3,6)(3,6)
E$	SAME	\\Zdefabc	(0,8)(5,8)(5,8)
E	the quick brown fox	the quick brown fox	(0,19)
E	SAME	The Quick Brown Fox	NOMATCH
E	the quick brown fox	the quick brown fox	(0,19)
E	SAME	The Quick Brown Fox	NOMATCH
E$	abc.def	abc\ndef	(0,7)
E$n	SAME	abc\ndef	NOMATCH
E	abc$	abc	(0,3)
E$	SAME	abc\n	NOMATCH
E$	(abc)\\2	NULL	ESUBREG
E$	(abc\\1)	abc	ESUBREG
E	)	NULL	NOMATCH
E	)	)	(0,1)
E	a[]b	NULL	EBRACK
E	[^aeiou ]{3,}	co-processors, and for	(2,5)
E	<.*>	abc<def>ghi<klm>nop	(3,16)
E	<.*?>	abc<def>ghi<klm>nop	(3,8)
Em	<.*?>	abc<def>ghi<klm>nop	(3,8)
E	<.**>	abc<def>ghi<klm>nop	(3,16)
Em	<.**>	abc<def>ghi<klm>nop	(3,8)
Em	<.*>	abc<def>ghi<klm>nop	(3,8)
Ev	<.*>(?U)	abc<def>ghi<klm>nop	(3,16)
Ev	(?U)<.*>	abc<def>ghi<klm>nop	(3,8)
E	<.*>(?-g)	abc<def>ghi<klm>nop	(3,16)
E	(?-g)<.*>	abc<def>ghi<klm>nop	(3,8)
Em	={3,}	abc========def	(3,6)
Ev	(?U)={3,}?	abc========def	(3,11)
E	(?<!foo|bar)baz	baz	(0,3)
E	SAME	foobaz	NOMATCH
E	SAME	barbaz	NOMATCH
E	SAME	bambaz	(3,6)
E	(?<!cattle)foo	foo	(0,3)
E	SAME	catfoo	(3,6)
E	SAME	and cattlefoo	NOMATCH
E	(?<!bar|cattle)foo	foo	(0,3)
E	SAME	catfoo	(3,6)
E	SAME	the barfoo	NOMATCH
E	SAME	and cattlefoo	NOMATCH
E	(?<=a)b		b	NOMATCH
E	SAME		ab	(1,2)
E	SAME		aaab	(3,4)
E	(?<=a+)b	b	NOMATCH
E	SAME		ab	(1,2)
E	SAME		aaab	(3,4)
E	(?<=a+)b+	aaabbb	(3,6)
E	(?<=aaa|b{0,3})b	aaab	(3,4)
E	SAME	aaabbb	(3,4)
