: (?%...) nested matched pair regex tests 2008-09-04

EA	(?%()		-(-)-			EPAREN
EA	(?%()")		-(-)-			EPAREN

EA	(?%())		-(-)-			(1,4)
EA	(?%())		-(-)-)-			(1,4)
EA	(?%())		-(-()-)-		(1,7)
EA	(?%())		-(-\)-)-		(1,5)
EA	(?%())		-(-\\)-)-		(1,6)
EA	(?%())		-(-(-)-			(3,6)
EA	(?%())		-(-(-)-)-		(1,8)

EA	(?%()[])	-(-[-]-)-		(1,8)
EA	(?%()[])	-[-(-)-]-		(3,6)
EA	(?%()[])	-(-[-)-]-		NOMATCH

EA	(?%[]())	-(-[-]-)-		(3,6)
EA	(?%[]())	-[-(-)-]-		(1,8)
EA	(?%[]())	-(-[-)-]-		NOMATCH

EA	(?%()Q")	-(-")"-)-		(1,8)
EA	(?%()Q")	-(-\")"-)-		(1,9)
EA	(?%()Q")	-(-\")\"-)-		(1,10)

EA	(?%()Q'Q")	-(-'")'-)-		(1,9)
EA	(?%()Q'Q")	-(-\'")"-)-		NOMATCH
EA	(?%()Q'Q")	-(-\'")"'-)-		(1,11)
EA	(?%()Q'Q")	-(-\"')'\"-)-		(1,12)
EA	(?%()Q'Q")	-(-')\''-)-		NOMATCH

EA	(?%()L'Q")	-(-'")'-)-		(1,9)
EA	(?%()L'Q")	-(-\'")"-)-		NOMATCH
EA	(?%()L'Q")	-(-\'")"'-)-		(1,11)
EA	(?%()L'Q")	-(-\"')'\"-)-		(1,12)
EA	(?%()L'Q")	-(-')\''-)-		NOMATCH

EA	(?%()Q")	-(-")"-)-		(1,8)
EA	(?%()Q")	-(-\")"-)-		(1,9)
EA	(?%()Q")	-(-\")\"-)-		(1,10)

EA	(?%()E\\)	-(-\)-)-		(1,7)
EA	(?%()E\\)	-(-\\)-)-		(1,6)
EA	(?%()E\\Q")	-(-\")"-)-		(1,6)
EA	(?%()E\\Q")	-(-\")\"-)-		(1,6)
EA	(?%()E\\Q'Q")	-(-\'")"-)-		(1,10)
EA	(?%()E\\Q'Q")	-(-\"')'\"-)-		(1,12)
EA	(?%()E\\L'Q")	-(-\'")"-)-		(1,10)
EA	(?%()E\\L'Q")	-(-\"')'\"-)-		(1,12)
EA	(?%()E\\L'Q")	-(-\"')\'\"-)-		(1,13)
EA	(?%()E\\L'Q")	-(-\"')\'\"'-)-		NOMATCH

EA	(?%()T;)	-(-;-)-			NOMATCH
EA	(?%()T;)	-(-);-			(1,4)
EA	(?%()T;)	-(-)-			(1,4)

EA	(?%()D;)	-(-;-)-			NOMATCH
EA	(?%()D;)	-(-);-			(1,4)
EA	(?%()D;)	-(-)-			(1,4)

EA	(?%()S;)	-(-;-)-			(1,6)
EA	(?%()S;)	-(-);-			(1,4)
EA	(?%()S;)	-(-)-			(1,4)

EA	([[:alnum:]]+)([[:space:]])*((?%()))	call(a+b,x/(c/d),(0));	(0,21)(0,4)(?,?)(4,21)

EA	(?%T;)			NULL		NOMATCH
EA	(?%D;)			NULL		NOMATCH
EA	(?%S;)			NULL		NOMATCH

EA	(?%T;OT)		NULL		NOMATCH
EA	(?%D;OT)		NULL		NOMATCH
EA	(?%S;OT)		NULL		NOMATCH

EA	(?%T;)			-		NOMATCH
EA	(?%D;)			-		NOMATCH
EA	(?%S;)			-		NOMATCH

EA	(?%T;OT)		-		(0,1)
EA	(?%D;OT)		-		(0,1)
EA	(?%S;OT)		-		(0,1)

EA	(?%T;)			--		NOMATCH
EA	(?%D;)			--		NOMATCH
EA	(?%S;)			--		NOMATCH

EA	(?%T;OT)		--		(0,2)
EA	(?%D;OT)		--		(0,2)
EA	(?%S;OT)		--		(0,2)

EA	(?%T;E\\L'Q")		-(-)-		NOMATCH
EA	(?%T;E\\L'Q")		-(-;-)-		(0,4)
EA	(?%T;E\\L'Q")		-(-);-		(0,5)
EA	(?%T;E\\L'Q")		-(-;-);-	(0,4)
EA	(?%T;E\\L'Q")		-(-\;-);-	(0,8)
EA	(?%T;E\\L'Q")		-(-';'-);-	(4,5)
EA	(?%T;E\\L'Q")		-(-";"-);-	(4,5)

EA	(?%T;E\\L'Q"())		-(-)-		NOMATCH
EA	(?%T;E\\L'Q"())		-(-;-)-		(2,4)
EA	(?%T;E\\L'Q"())		-(-);-		(0,5)
EA	(?%T;E\\L'Q"())		-(-;-);-	(2,4)
EA	(?%T;E\\L'Q"())		-(-\;-);-	(0,8)
EA	(?%T;E\\L'Q"())		-(-';'-);-	(4,5)
EA	(?%T;E\\L'Q"())		-(-";"-);-	(4,5)

EA	(?%D;E\\L'Q")		-(-)-		NOMATCH
EA	(?%D;E\\L'Q")		-(-;-)-		(0,4)
EA	(?%D;E\\L'Q")		-(-);-		(0,5)
EA	(?%D;E\\L'Q")		-(-;-);-	(0,4)
EA	(?%D;E\\L'Q")		-(-\;-);-	(0,8)
EA	(?%D;E\\L'Q")		-(-';'-);-	(0,9)
EA	(?%D;E\\L'Q")		-(-";"-);-	(0,9)

EA	(?%D;E\\L'Q"())		-(-)-		NOMATCH
EA	(?%D;E\\L'Q"())		-(-;-)-		(2,4)
EA	(?%D;E\\L'Q"())		-(-);-		(0,5)
EA	(?%D;E\\L'Q"())		-(-;-);-	(2,4)
EA	(?%D;E\\L'Q"())		-(-\;-);-	(0,8)
EA	(?%D;E\\L'Q"())		-(-';'-);-	(0,9)
EA	(?%D;E\\L'Q"())		-(-";"-);-	(0,9)

EA	(?%S;E\\L'Q")		-(-)-		NOMATCH
EA	(?%S;E\\L'Q")		-(-;-)-		(0,4)
EA	(?%S;E\\L'Q")		-(-);-		(0,5)
EA	(?%S;E\\L'Q")		-(-;-);-	(0,4)
EA	(?%S;E\\L'Q")		-(-\;-);-	(0,8)
EA	(?%S;E\\L'Q")		-(-';'-);-	(0,9)
EA	(?%S;E\\L'Q")		-(-";"-);-	(0,9)

EA	(?%S;E\\L'Q"())		-(-)-		NOMATCH
EA	(?%S;E\\L'Q"())		-(-;-)-		(2,4)
EA	(?%S;E\\L'Q"())		-(-);-		(0,5)
EA	(?%S;E\\L'Q"())		-(-;-);-	(0,7)
EA	(?%S;E\\L'Q"())		-(-\;-);-	(0,8)
EA	(?%S;E\\L'Q"())		-(-';'-);-	(0,9)
EA	(?%S;E\\L'Q"())		-(-";"-);-	(0,9)

EA	(?%T;OTE\\L'Q")		-(-)-		(0,5)
EA	(?%T;OTE\\L'Q")		-(-;-)-		(0,4)
EA	(?%T;OTE\\L'Q")		-(-);-		(0,5)
EA	(?%T;OTE\\L'Q")		-(-;-);-	(0,4)
EA	(?%T;OTE\\L'Q")		-(-\;-);-	(0,8)
EA	(?%T;OTE\\L'Q")		-(-';'-);-	(4,5)
EA	(?%T;OTE\\L'Q")		-(-";"-);-	(4,5)

EA	(?%T;OTE\\L'Q"())	-(-)-		(0,5)
EA	(?%T;OTE\\L'Q"())	-(-;-)-		(2,4)
EA	(?%T;OTE\\L'Q"())	-(-);-		(0,5)
EA	(?%T;OTE\\L'Q"())	-(-;-);-	(2,4)
EA	(?%T;OTE\\L'Q"())	-(-\;-);-	(0,8)
EA	(?%T;OTE\\L'Q"())	-(-';'-);-	(4,5)
EA	(?%T;OTE\\L'Q"())	-(-";"-);-	(4,5)

EA	(?%D;OTE\\L'Q")		-(-)-		(0,5)
EA	(?%D;OTE\\L'Q")		-(-;-)-		(0,4)
EA	(?%D;OTE\\L'Q")		-(-);-		(0,5)
EA	(?%D;OTE\\L'Q")		-(-;-);-	(0,4)
EA	(?%D;OTE\\L'Q")		-(-\;-);-	(0,8)
EA	(?%D;OTE\\L'Q")		-(-';'-);-	(0,9)
EA	(?%D;OTE\\L'Q")		-(-";"-);-	(0,9)

EA	(?%D;OTE\\L'Q"())	-(-)-		(0,5)
EA	(?%D;OTE\\L'Q"())	-(-;-)-		(2,4)
